"DOM_C29: Machinery and equipment, nec",3,4850.3,32034.8,2480.8,5472.6,2534.8,2522.8,5992.3,10244.3,5632.8,13247.8,55066.6,7349.7,178898.8,8703.6,24197,51441.3,24891.9,559.8,4487.9,34846.3,1411.8,299,7779.8,1298.3,961,2360.9,106.7,957.6,6188.6,1036.2,821.5,8451.6,517.1,0,554.5,0,0,316017.9,6705.9,0,496.5,118377.9,0
"DOM_C30T33X: Computer, Electronic and optical equipment",3,136.8,1377.9,323.9,487.2,78.6,1073.6,181.7,890.2,326.2,392,1194.1,155.2,11399.8,137082.5,17196.5,4398.5,3962.3,246,1798.7,2928.6,1663.5,83.7,779.5,7173.5,1083.3,2111.8,597.7,5362.5,34655.9,3893.5,2570.1,282.7,3510.2,0,29330.8,0,0,104700.3,3104.3,0,609.3,419195.8,0
"DOM_C31: Electrical machinery and apparatus, nec",3,273,9000.7,1289.5,1417.5,682.7,1536.1,632.7,2015.6,1338.3,2234.7,11247.9,936.2,50850,23978.2,85815,22839,8983.2,1142.3,25769.1,56873.1,5332.9,1839.1,1115,12170.7,598.1,8868.3,856.2,7682.1,49645.7,1214,1454.9,900.6,3172.2,0,33372.2,0,0,114642,5238.3,0,61.9,89064.9,0
"DOM_C34: Motor vehicles, trailers and semi-trailers",3,862.5,5636.1,1313,1451.2,1099.4,1831.3,1482.8,2412,2132,2981.1,12912.7,1659.9,14528.6,1919.9,1621.2,228319.5,1040.7,2402.2,6843.1,5788.2,8822.6,1159.9,17728.7,1656.2,1314.2,5321.4,527.3,4730.9,30573.8,11396.2,3645.6,335.8,6146.7,0,38056.3,0,0,215745.6,9209.7,0,47.9,31482.4,0
DOM_C35: Other transport equipment,3,3097.7,598.1,57.3,39.5,6.1,387.2,11.6,51.5,187.2,114.4,1717.4,59.3,2360.5,673.7,230.4,315.5,12667.3,178.4,481.5,835.4,2097.8,3.1,17924.1,1344,178.3,67.2,11.4,102,302.4,270.5,321.6,36.3,3571.6,0,17944.9,0,0,47699.5,1209.3,0,5,51019.4,0
DOM_C36T37: Manufacturing nec; recycling,3,1092.5,2893.3,1681.5,1979.3,1384.2,8298.8,329.7,2656.7,3842.8,6724.2,12406.8,7361.4,12625.9,2668.2,5654.4,5158.2,1206.5,14403.3,465.6,4864.7,2778.7,380.5,688,379.2,2462.8,2872.8,111.7,1001.9,6474.9,7751.8,5002.3,1719.8,2937.8,0,24557.3,0,0,36654.1,5024.9,0,1299.5,64115.3,0
"DOM_C40T41: Electricity, gas and water supply",4,7501.9,44041.2,9018.7,9885.8,4155.7,4967.2,9139.3,40515.8,11011.9,30125.8,55674.3,11485.6,19881.7,7636.4,6026.6,6724.3,1530.9,3036.3,160279.3,16211.8,7907.4,6108.3,4953.6,3898.9,3111.2,4167.1,160.2,1437.7,9290.6,6424.5,8327.2,2928.2,2514.8,0,25917.9,0,0,0,-186.6,0,0,625.2,0
DOM_C45: Construction,5,205.4,546.1,219,149.2,45.5,45.5,229.5,307.3,69.6,153.8,206.6,77.1,275.1,118.3,126.2,166.4,48.6,33.7,180.8,12822.5,1724.8,549.4,1371,643.8,481,13248.4,48.5,435.2,2812.7,6381.1,2007.1,4594.8,1600.3,0,15147.9,0,0,1439806.2,-1182.5,0,0,6058,0
DOM_C50T52: Wholesale and retail trade; repairs,6,23422.7,11353.1,44120.8,50817.5,7295.8,7836,13651.3,26467.2,18005,19992.3,28425.6,9266,22104.9,21134.6,15630.4,16010.1,3369.5,8720.7,9744.7,40649.5,9781.1,9907.7,9185.8,1842.2,1572.9,4058.6,467.5,2949.7,17121.2,6335.2,3540,5721.5,4723.9,0,85277.1,0,265.5,35160.6,6768.7,0,2477.6,212144.1,0
DOM_C55: Hotels and restaurants,6,2263.2,6392.9,4416.9,2672.6,963.7,976.9,824.5,4235.4,1531.3,3331,13059.3,819.1,5920.5,1968.3,3467.9,2174.1,519,989.1,1387.1,11515.3,12640,1727.2,10669.3,2610.2,13743.5,11483.1,438.2,3931.5,25406.2,29611.3,10113.1,2171.3,4121.6,0,73573,0,0,0,-6.6,0,17122.8,0,0
DOM_C60T63: Transport and storage,7,9496.4,24062.3,14022.4,9414.6,5021.8,3855.1,10604.4,16688.2,7250.1,19593.4,23122.1,5470,18954.1,7109.1,10134.1,7951,2034.2,3246.1,6206.5,92080.6,45768,1870,31912.1,4597.8,7044,3918.6,308.8,2770.8,17908.3,13772.8,7814.1,1064.2,3568.4,0,28311.4,0,16010.1,6980.5,1795.7,0,10788.3,58475.8,0
DOM_C64: Post and telecommunications,7,3994.7,1525.1,1827.3,2564.5,809.6,598.1,1781.9,3756.1,877.8,1156.3,3432.4,2593.1,3544.6,3007.1,1945,1243.3,258.7,919.7,3156.3,21889,6974.4,1294.9,4332.2,7227.6,11455.1,3817.5,85.2,764,4937.3,14552.2,5179.9,2759.3,1589.4,0,55260.6,0,0,16882.8,-20.7,0,0,7535,0
DOM_C65T67: Financial intermediation,6,9098.6,11219.1,9763.1,9705.8,3131.9,3322.7,3597.3,13404.4,5522.8,14666.5,11902.6,4090.6,9977.1,12972.2,6747.9,4966.6,1945.9,2324,22997.6,14492.9,26701.9,4804.1,28390.5,3096.9,29929.2,33038,558.9,5014.9,32407.8,9702.7,11807.4,1632.4,5194.2,0,92073.4,0,4023.7,0,-88.4,0,0,1314.9,0
DOM_C70: Real estate activities,6,360.7,1089.8,2728.6,6413.7,1674,1683,153.1,2053.9,3193.5,2071.3,9449.1,116.5,4570.7,3099.6,2846.2,1480.1,245.9,1874.5,441.2,1451.3,25526.6,5757.9,2894,7043.2,19190.4,18659.8,301.6,2706.4,17489.7,5068.1,3265.8,894.7,9521.4,0,233843.6,0,0,160216.1,-18,0,1366.4,757.5,0
DOM_C71: Renting of machinery and equipment,6,28.7,266.1,60.7,68,29.3,36.8,34.1,114.1,81.9,124.9,142.2,17.7,142.8,45.3,237.5,44.6,0,48.1,113.2,2374.4,552.8,82.1,1402.9,84.6,690.9,51.1,23.9,214.6,1386.9,227.5,27.4,111.8,241.1,0,561.3,0,0,0,-4.3,0,1148.7,1746.6,0
DOM_C72: Computer and related activities,7,2392.5,2095.7,3554.1,1876.9,443.2,607.2,753.8,3797.3,843.4,1011.9,2177.5,322.1,3064.5,3068.7,3241.5,3115.1,198.1,354.2,1614.5,4107.6,9072.6,810.1,707.3,1523.2,4272.9,6222.6,0,0,10302,1037.5,2193.3,536.3,835.7,0,1908.5,0,0,22077.4,-61.4,0,0,7396.7,0
DOM_C73T74: R&D and other business activities,8,18502.1,16206.8,27484.8,14514.6,3427.2,4695.7,5829.1,29365.7,6521.8,7825.5,16839,2490.6,23698.6,23731.3,25067.1,24089.9,1532.3,2739.5,12485.4,31764.7,70160.4,6264.5,5469.7,11779.5,33043.3,48121.1,1060,9510.7,61460.6,8023,16961,4147.7,6463,0,14759,0,72372.7,7553.2,-267,0,0,44891.3,0
DOM_C75: Public administration and defence; compulsory social security,9,721.9,366.4,301.1,191.3,60,68.7,58.5,224.1,120,187,361,59.4,297.9,150.6,140.1,168.6,16,50.3,184.1,425.3,458.9,113.4,284.8,153.4,359.3,1256.2,7.8,70.4,454.7,335.3,214.9,89.1,120.3,0,0,0,453703.2,0,-3.9,0,0,0,0
DOM_C80: Education,7,1688.2,1934.4,605.8,332.6,151.3,128.3,106.7,567,209.7,356.9,738.5,94,1452.2,361.4,367.1,477.2,87.6,129.8,485.4,868,2305.8,373.7,1593.5,900.8,4529.3,936.9,63,565.6,3654.9,19996,10390,1305.3,639.5,0,133101.6,0,151948.5,0,-5.1,0,403.8,0,0
DOM_C85: Health and social work,7,1099.5,1900.1,834.7,652.7,295.8,423.2,243.8,1018.1,131.8,1520.4,4833.6,387.7,4180.3,681.6,1666.2,1942.9,235.2,80.3,1152.3,705.7,177.7,83.8,394.2,74.6,569.7,368.3,19.8,177.7,1148.6,2556,1213,846.5,290.5,0,96266.6,0,77009,0,-6.6,0,1093.2,0,0
"DOM_C90T93: Other community, social and personal services",9,3268.8,4476.2,2029.3,1632.5,442,599.5,602.2,2612,1026.1,2301.8,3179.9,768.5,2347.5,1037.6,1036.6,1216.8,70.8,389.3,5401.9,3809.1,10016.6,3409.9,8454.4,1908.5,3937.7,10040,267.6,2400.9,15515.6,13837.1,5749.6,1785,9466.7,0,73292.9,0,8708.3,0,-101,0,5543.4,8333.6,0
DOM_C95: Private households with employed persons,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXS_INT_FNL: Taxes less subsidies on intermediate and final products,,11627.9,6570.9,2518.2,3644.6,834.8,1065.9,10167.1,6799.8,2987,3050.6,9084.9,1619.6,4987.1,4050.6,2415.4,12623.1,800.6,2159.6,3025,11146.6,8832.9,4837.1,13118.1,1675.8,10603.3,6477.9,115.1,231.6,2826.5,8277.3,3166.1,2494.7,3239.9,0,138492.5,0,0,0,0,0,164.2,0,0
TTL_INT_FNL: Total intermediate and final expenditure at purchasers' prices,,436813.5,381398.9,792105.9,648531.2,218690.6,180484,373633.5,694230.1,419269.5,467867.1,1018755.5,271810.9,746537.2,688924.6,545519.7,581846.6,127812,147122,409724.2,1129105.5,298165.1,174445.7,299987.7,82817,166161.7,231459.1,8980.2,78519.3,516878.1,231730.2,143414,121418.7,120685,0,2152745.7,0,790657.7,2712572.7,128737.3,60923.7,48853.9,1599028.4,1424332
VALU: Value added at basic prices,,587072.2,302672.6,195929.1,148171.3,62508.9,49837.5,74491.2,153861.7,82869.3,119835.5,221121.8,64838.5,203261.7,117414,100564.3,104292,40366.1,116789.2,136712.6,382648.4,519153.2,114338,261008.9,122689.9,299290.4,330023,3580.3,28955.3,203706.8,230039.9,200431.6,84849.4,100130.2,0,0,0,0,0,0,0,0,0,0
OUTPUT: Output,,1023885.6,684071.6,988035,796702.6,281199.6,230321.5,448124.7,848091.8,502138.8,587702.6,1239877.3,336649.4,949798.9,806338.6,646084.1,686138.6,168178.1,263911.2,546436.7,1511753.9,817318.3,288783.7,560996.6,205506.9,465452,561482.1,12560.5,107474.7,720584.9,461770,343845.5,206268.1,220815.3,0,0,0,0,0,0,0,0,0,0
Data extracted on 14 Apr 2019 21:06 UTC (GMT) from OECD.Stat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
